loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system,custom_risk_score,unmapped_vendor_data
LN-08270910-11225,BW-08270910-11225,COMMERCIAL,2023-02-09,2027-01-19,44232.91,20425.32,9.66,48,PA,HOME_PURCHASE,A,5 years,$75k-$100k,CLOSED,0,ApexServicing,2023-04-10,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11226,BW-08270910-11226,AUTO,2023-10-13,2053-05-08,77612.25,40237.21,9.11,360,GA,BUSINESS_EXPANSION,D,2 years,$75k-$100k,LATE_90,90,ApexServicing,2023-12-12,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-982,
LN-08270910-11227,BW-08270910-11134,MORTGAGE,2023-05-25,2053-03-06,230264.93,96019.77,11.62,360,PA,HOME_PURCHASE,D,< 1 year,$25k-$50k,CURRENT,0,BetaServicing,2023-10-10,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-11228,BW-08270910-11228,AUTO,2023-03-08,2033-01-14,259635.91,71952.64,7.4,120,FL,EDUCATION,A,2 years,$50k-$75k,CLOSED,0,BetaServicing,2023-05-07,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-346,
LN-08270910-11229,BW-08270910-11229,AUTO,2023-12-25,2025-12-14,255119.65,142389.78,14.97,24,NC,BUSINESS_EXPANSION,F,5 years,$50k-$75k,DEFAULT,340,DeltaServicing,2024-02-23,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11230,BW-08270910-11230,COMMERCIAL,2023-12-21,2053-07-16,204960.86,125993.93,45.0,360,GA,EDUCATION,A,2 years,$75k-$100k,LATE_60,67,DeltaServicing,2024-02-19,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11231,BW-08270910-11231,COMMERCIAL,2023-07-19,2033-05-27,156439.1,132204.81,16.04,120,NY,HOME_PURCHASE,C,5 years,<$25k,LATE_30,46,DeltaServicing,2023-09-17,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11232,BW-08270910-11232,PERSONAL,2023-02-21,2025-02-10,71715.5,48524.32,8.01,24,PA,DEBT_CONSOLIDATION,F,10+ years,<$25k,LATE_90,109,DeltaServicing,2023-04-22,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11233,BW-08270910-11233,COMMERCIAL,2023-11-13,2053-06-08,216942.95,171854.16,13.81,360,WA,AUTO_PURCHASE,F,1 year,$50k-$75k,LATE_60,69,BetaServicing,2024-01-12,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-472,
LN-08270910-11234,BW-08270910-11234,STUDENT,2023-05-27,2026-05-11,85882.87,40187.6,6.15,36,WA,BUSINESS_EXPANSION,E,10+ years,<$25k,LATE_60,63,BetaServicing,2023-07-26,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11235,BW-08270910-11235,AUTO,2023-02-25,2026-02-09,221722.48,161218.59,5.59,36,XX1,EDUCATION,B,10+ years,<$25k,DEFAULT,298,BetaServicing,2023-04-26,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-285,
LN-08270910-11236,BW-08270910-11236,AUTO,2023-11-21,2027-10-31,62275.17,34170.9,12.66,48,NC,HOME_PURCHASE,B,1 year,$75k-$100k,LATE_30,55,GammaServicing,2024-01-20,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11237,BW-08270910-11237,COMMERCIAL,2023-09-05,2027-08-15,86341.5,15052.23,6.4,48,NC,EDUCATION,C,10+ years,$50k-$75k,LATE_60,74,ApexServicing,2023-11-04,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11238,BW-08270910-11238,STUDENT,2023-04-25,2033-03-03,243050.23,77519.03,8.46,120,GA,AUTO_PURCHASE,C,5 years,$50k-$75k,LATE_30,48,GammaServicing,2023-06-24,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11239,BW-08270910-11239,STUDENT,2023-01-19,2052-08-14,47718.94,23201.79,7.3,360,TX,BUSINESS_EXPANSION,A,2 years,<$25k,CLOSED,0,DeltaServicing,2023-03-20,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11240,BW-REPEAT-1,AUTO,2023-07-26,2053-02-18,46704.05,11298.51,4.93,360,WA,EDUCATION,A,< 1 year,$100k+,CURRENT,0,ApexServicing,2023-09-24,2026-08-27,VERIFIED,ORIGINATION_API,EXT-RISK-742,VENDOR-TAG-62
LN-08270910-11241,BW-08270910-11241,COMMERCIAL,2023-07-11,2053-02-03,18658.23,7223.06,10.98,360,CA,HOME_PURCHASE,C,< 1 year,$75k-$100k,CLOSED,0,BetaServicing,2023-09-09,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-69
LN-08270910-11242,BW-08270910-11242,COMMERCIAL,2023-08-12,2028-07-16,253596.04,45000.0,14.14,60,GA,DEBT_CONSOLIDATION,C,< 1 year,$25k-$50k,CLOSED,38,BetaServicing,2023-10-11,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11243,BW-08270910-11243,PERSONAL,2023-09-18,2033-07-27,37075.68,28553.98,16.84,120,IL,DEBT_CONSOLIDATION,E,10+ years,$25k-$50k,DEFAULT,178,GammaServicing,2023-11-17,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-97
LN-08270910-11244,BW-08270910-11244,AUTO,2023-12-07,2027-11-16,157971.29,42108.05,18.41,48,WA,DEBT_CONSOLIDATION,B,< 1 year,$25k-$50k,LATE_30,58,ApexServicing,2024-02-05,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-211,VENDOR-TAG-78
LN-08270910-11245,BW-08270910-11245,STUDENT,2023-03-06,2026-02-18,61481.46,14693.77,13.7,36,NY,AUTO_PURCHASE,F,5 years,$100k+,CURRENT,0,GammaServicing,2023-05-05,2026-08-27,VERIFIED,MANUAL_EXCEL,EXT-RISK-605,
LN-08270910-11246,BW-08270910-11246,COMMERCIAL,2023-04-28,2028-04-01,72799.42,26585.96,5.03,60,NC,HOME_PURCHASE,B,10+ years,$75k-$100k,CLOSED,0,DeltaServicing,2023-06-27,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11247,BW-08270910-11247,COMMERCIAL,2023-12-04,2025-11-23,87448.79,24521.98,16.3,24,WA,HOME_PURCHASE,B,10+ years,$75k-$100k,LATE_30,45,BetaServicing,2024-02-02,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11248,BW-08270910-11248,COMMERCIAL,2023-02-07,2025-01-27,43051.22,31643.47,16.43,24,FL,HOME_PURCHASE,F,10+ years,<$25k,CLOSED,0,ApexServicing,2023-04-08,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-31
LN-08270910-11249,BW-08270910-11249,STUDENT,2023-11-26,2027-11-05,161526.74,81431.26,17.24,48,TX,HOME_PURCHASE,C,2 years,$50k-$75k,DEFAULT,0,ApexServicing,2024-01-25,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-101,VENDOR-TAG-76
LN-08270910-11250,BW-08270910-11250,COMMERCIAL,2023-01-12,2052-08-07,217258.04,93928.64,5.14,360,GA,BUSINESS_EXPANSION,F,1 year,$100k+,DEFAULT,342,DeltaServicing,2023-03-13,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11251,BW-08270910-11251,MORTGAGE,2023-10-08,2027-09-17,110469.12,46562.88,17.28,48,CA,DEBT_CONSOLIDATION,E,5 years,$25k-$50k,LATE_30,39,GammaServicing,2023-12-07,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11252,BW-08270910-11252,STUDENT,2023-12-22,2033-10-30,81965.62,18500.5,9.32,120,TX,BUSINESS_EXPANSION,D,5 years,$100k+,CURRENT,75,GammaServicing,2024-02-20,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-518,VENDOR-TAG-84
LN-08270910-11253,BW-08270910-11253,STUDENT,2023-01-12,2025-01-01,43611.24,34006.57,7.79,24,OH,AUTO_PURCHASE,B,< 1 year,$50k-$75k,LATE_60,75,DeltaServicing,2023-03-13,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-651,
LN-08270910-11254,BW-08270910-11254,STUDENT,2023-08-28,2027-08-07,200838.08,63753.3,13.7,48,PA,EDUCATION,B,5 years,$50k-$75k,CLOSED,0,DeltaServicing,2023-10-27,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11255,BW-08270910-11255,AUTO,2023-09-17,2033-07-26,278332.42,231748.95,9.32,120,OH,EDUCATION,C,2 years,$75k-$100k,CLOSED,0,DeltaServicing,2023-11-16,2026-08-27,NULL,LOS_ALPHA,,VENDOR-TAG-31
LN-08270910-11256,BW-08270910-11256,AUTO,2023-08-19,2025-08-08,254179.05,107996.58,7.81,24,FL,AUTO_PURCHASE,F,5 years,$100k+,LATE_60,69,BetaServicing,2023-10-18,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11257,BW-08270910-11257,COMMERCIAL,2023-11-25,2053-06-20,127973.42,90357.66,17.14,360,WA,DEBT_CONSOLIDATION,D,2 years,$75k-$100k,CURRENT,0,DeltaServicing,2024-01-24,2026-08-27,VERIFIED,MANUAL_EXCEL,EXT-RISK-777,
LN-08270910-11258,BW-08270910-11258,COMMERCIAL,2023-03-17,2025-03-06,197764.01,60213.92,4.54,24,OH,AUTO_PURCHASE,B,5 years,$25k-$50k,LATE_90,119,BetaServicing,2023-05-16,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-556,VENDOR-TAG-29
LN-08270910-11259,BW-08270910-11259,MORTGAGE,2024-13-45,2027-08-30,61788.14,39613.52,16.59,48,CA,EDUCATION,B,5 years,$25k-$50k,DEFAULT,127,ApexServicing,2023-11-19,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-95
LN-08270910-11260,BW-08270910-11260,PERSONAL,2023-09-01,2053-03-27,-44831.71,25848.01,9.29,360,OH,DEBT_CONSOLIDATION,F,< 1 year,$25k-$50k,CLOSED,0,GammaServicing,2023-10-31,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11261,BW-08270910-11261,AUTO,2023-05-17,2033-03-25,233858.4,132957.25,5.33,120,OH,BUSINESS_EXPANSION,F,1 year,$100k+,DEFAULT,261,DeltaServicing,2023-07-16,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11262,BW-08270910-11262,COMMERCIAL,2023-06-01,2025-05-21,114878.07,47869.46,10.34,24,IL,HOME_PURCHASE,E,2 years,$75k-$100k,CLOSED,0,ApexServicing,2023-07-31,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11263,BW-08270910-11263,STUDENT,2023-02-26,2025-02-15,71213.14,26584.29,10.66,24,OH,HOME_PURCHASE,B,2 years,$25k-$50k,CLOSED,0,DeltaServicing,2023-04-27,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11264,BW-08270910-11264,MORTGAGE,2023-09-27,2033-08-05,179768.23,131600.44,5.66,120,NY,BUSINESS_EXPANSION,D,< 1 year,<$25k,CURRENT,0,ApexServicing,2023-11-26,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-11265,BW-08270910-11265,MORTGAGE,2023-09-04,2028-08-08,222596.7,37489.86,-5.0,60,NC,HOME_PURCHASE,A,5 years,<$25k,LATE_60,75,BetaServicing,2023-11-03,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11266,BW-08270910-11266,STUDENT,2023-08-16,2027-07-26,229381.12,92353.76,13.68,48,FL,EDUCATION,F,1 year,<$25k,CLOSED,0,DeltaServicing,2023-10-15,2026-08-27,PENDING,ORIGINATION_API,,
,BW-08270910-11267,PERSONAL,2023-02-25,2028-01-30,56662.79,11259.73,8.57,60,FL,BUSINESS_EXPANSION,E,< 1 year,$100k+,LATE_60,79,DeltaServicing,2023-04-26,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-694,
LN-08270910-11226,BW-08270910-11268,MORTGAGE,2023-11-12,2033-09-20,59666.59,30105.17,11.27,120,WA,HOME_PURCHASE,F,1 year,$25k-$50k,LATE_30,47,DeltaServicing,2024-01-11,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-25
LN-08270910-11269,BW-08270910-11269,MORTGAGE,2023-06-29,2033-05-07,15384.18,11676.84,18.48,120,FL,DEBT_CONSOLIDATION,A,< 1 year,$50k-$75k,DEFAULT,330,DeltaServicing,2023-08-28,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-397,
,BW-08270910-11270,MORTGAGE,2023-04-05,2033-02-11,222544.01,48331.69,11.85,120,PA,BUSINESS_EXPANSION,C,1 year,$25k-$50k,LATE_30,45,GammaServicing,2023-06-04,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11271,BW-08270910-11271,COMMERCIAL,2023-07-17,2027-06-26,249834.36,57967.79,12.53,48,GA,EDUCATION,A,10+ years,$100k+,DEFAULT,263,ApexServicing,2023-09-15,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11272,BW-08270910-11272,MORTGAGE,2023-11-11,2033-09-19,36992.37,20337.24,15.62,120,TX,DEBT_CONSOLIDATION,A,5 years,$50k-$75k,LATE_60,79,DeltaServicing,2024-01-10,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-17
LN-08270910-11273,BW-08270910-11273,AUTO,2023-09-21,2027-08-31,157066.53,77114.57,13.53,48,FL,DEBT_CONSOLIDATION,F,5 years,$100k+,LATE_60,64,GammaServicing,2023-11-20,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11274,BW-08270910-11274,MORTGAGE,2023-05-05,2033-03-13,236371.37,41876.78,5.72,120,GA,HOME_PURCHASE,A,2 years,$50k-$75k,LATE_30,59,ApexServicing,2023-07-04,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-919,VENDOR-TAG-62
LN-08270910-11275,BW-08270910-11275,AUTO,2023-10-02,2053-04-27,205251.37,129905.2,7.7,360,IL,DEBT_CONSOLIDATION,D,1 year,$25k-$50k,CLOSED,0,DeltaServicing,2023-12-01,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-84
LN-08270910-11276,BW-08270910-11276,PERSONAL,15/01/2023,2033-02-27,186835.06,147772.68,8.03,120,PA,HOME_PURCHASE,D,2 years,$50k-$75k,LATE_90,118,ApexServicing,2023-06-20,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-278,
LN-08270910-11277,BW-08270910-11277,COMMERCIAL,2023-09-03,2025-08-23,224085.2,116163.09,9.43,24,CA,BUSINESS_EXPANSION,E,2 years,$50k-$75k,LATE_60,80,ApexServicing,2023-11-02,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-523,VENDOR-TAG-68
LN-08270910-11278,BW-08270910-11278,MORTGAGE,2023-08-01,2053-02-24,176204.52,98224.72,15.24,360,FL,AUTO_PURCHASE,F,1 year,$75k-$100k,LATE_60,73,ApexServicing,2023-09-30,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11279,BW-08270910-11279,STUDENT,2023-11-19,2053-06-14,119834.64,80107.67,13.03,360,IL,HOME_PURCHASE,E,2 years,$100k+,LATE_90,102,BetaServicing,2024-01-18,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11280,BW-08270910-11280,STUDENT,2023-06-16,2026-05-31,41956.71,8864.59,13.04,36,FL,BUSINESS_EXPANSION,A,5 years,$75k-$100k,LATE_60,70,BetaServicing,2023-08-15,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11281,BW-08270910-11281,STUDENT,2023-09-30,2033-08-08,141035.87,61745.89,16.44,120,WA,BUSINESS_EXPANSION,A,2 years,$25k-$50k,LATE_60,83,ApexServicing,2023-11-29,2020-01-01,PENDING,SERVICER_CSV,EXT-RISK-519,
,BW-08270910-11282,MORTGAGE,2023-04-18,2028-03-22,297057.44,147836.66,16.02,60,OH,HOME_PURCHASE,A,2 years,<$25k,LATE_60,69,ApexServicing,2023-06-17,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-58
LN-08270910-11283,BW-08270910-11283,STUDENT,2023-05-30,2026-05-14,34515.02,12039.21,18.43,36,CA,HOME_PURCHASE,C,< 1 year,$25k-$50k,LATE_60,75,BetaServicing,2023-07-29,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11284,BW-08270910-11284,COMMERCIAL,2023-05-09,2028-04-12,109992.39,65542.28,16.61,60,WA,BUSINESS_EXPANSION,A,2 years,<$25k,LATE_90,113,DeltaServicing,2023-07-08,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-44
LN-08270910-11285,BW-08270910-11285,AUTO,2023-08-30,2026-08-14,65473.63,33494.15,12.58,36,IL,DEBT_CONSOLIDATION,B,5 years,<$25k,DEFAULT,246,ApexServicing,2023-10-29,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-847,
LN-08270910-11286,BW-08270910-11286,COMMERCIAL,2023-04-27,2052-11-20,238766.18,141236.03,9.58,360,TX,EDUCATION,D,< 1 year,$100k+,LATE_90,93,DeltaServicing,2023-06-26,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-73
LN-08270910-11287,BW-08270910-11287,MORTGAGE,2023-09-09,2025-08-29,43560.42,10190.42,15.66,24,IL,AUTO_PURCHASE,F,1 year,$25k-$50k,LATE_90,105,GammaServicing,2023-11-08,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-243,
LN-08270910-11288,BW-08270910-11288,COMMERCIAL,2023-12-17,2025-12-06,109683.61,77873.78,15.48,24,NY,HOME_PURCHASE,E,10+ years,$75k-$100k,CLOSED,0,BetaServicing,2024-02-15,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-99
LN-08270910-11289,BW-08270910-11289,MORTGAGE,2023-10-02,2028-09-05,201960.9,121122.44,9.96,60,GA,EDUCATION,E,10+ years,$75k-$100k,CLOSED,0,BetaServicing,2023-12-01,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11290,BW-08270910-11290,STUDENT,2023-04-18,2028-03-22,112632.76,88018.28,5.74,60,NC,DEBT_CONSOLIDATION,A,10+ years,$25k-$50k,CURRENT,0,ApexServicing,2023-06-17,2026-08-27,VERIFIED,LOS_ALPHA,,
LN-08270910-11291,BW-08270910-11291,PERSONAL,2023-05-26,2025-05-15,137051.51,82897.3,13.07,24,GA,EDUCATION,E,< 1 year,$75k-$100k,LATE_30,42,ApexServicing,2023-07-25,2026-08-27,NULL,LOS_ALPHA,EXT-RISK-999,
LN-08270910-11292,BW-REPEAT-3,PERSONAL,2023-12-04,2025-11-23,65242.33,16520.4,4.66,24,TX,BUSINESS_EXPANSION,C,< 1 year,$75k-$100k,CURRENT,0,BetaServicing,2024-02-02,2026-08-27,VERIFIED,LOS_ALPHA,EXT-RISK-267,
LN-08270910-11293,BW-08270910-11293,STUDENT,2023-04-23,2026-04-07,53546.99,40705.0,17.22,36,NC,DEBT_CONSOLIDATION,C,2 years,<$25k,LATE_30,33,GammaServicing,2023-06-22,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-346,
LN-08270910-11294,BW-08270910-11294,MORTGAGE,2023-09-20,2053-04-15,-213552.26,93220.51,15.18,360,OH,EDUCATION,C,5 years,<$25k,DEFAULT,260,DeltaServicing,2023-11-19,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11295,BW-08270910-11295,PERSONAL,2023-09-03,2033-07-12,33922.31,13701.64,5.87,120,FL,EDUCATION,F,< 1 year,<$25k,LATE_60,72,GammaServicing,2023-11-02,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-84
LN-08270910-11296,BW-08270910-11296,PERSONAL,2023-06-10,2025-05-30,198782.62,145894.96,10.7,24,OH,EDUCATION,B,2 years,$75k-$100k,LATE_90,93,DeltaServicing,2023-08-09,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11297,BW-08270910-11297,COMMERCIAL,2023-06-17,2025-06-06,138989.38,68563.56,8.77,24,TX,AUTO_PURCHASE,F,10+ years,$50k-$75k,LATE_90,111,BetaServicing,2023-08-16,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11298,BW-08270910-10589,MORTGAGE,2023-08-03,2025-01-15,-84255.99,34058.17,9.74,24,GA,AUTO_PURCHASE,A,5 years,<$25k,LATE_90,119,DeltaServicing,2023-03-27,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11299,BW-08270910-11299,PERSONAL,2023-01-29,2025-01-18,229842.73,171056.06,12.96,24,PA,AUTO_PURCHASE,B,1 year,$100k+,CLOSED,0,GammaServicing,2023-03-30,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-93
LN-08270910-11300,BW-08270910-11300,MORTGAGE,2023-04-10,2052-11-03,191165.2,138418.32,14.79,360,CA,DEBT_CONSOLIDATION,C,5 years,$50k-$75k,DEFAULT,300,BetaServicing,2023-06-09,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-99
LN-08270910-11301,BW-08270910-11301,AUTO,2023-02-09,2025-01-29,45944.8,25936.81,15.03,24,NC,EDUCATION,C,< 1 year,$75k-$100k,LATE_90,95,ApexServicing,2023-04-10,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11302,BW-08270910-11302,PERSONAL,2023-07-06,2053-01-29,172157.48,107686.65,8.07,360,OH,HOME_PURCHASE,C,< 1 year,<$25k,LATE_90,92,DeltaServicing,2023-09-04,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-87
LN-08270910-11303,BW-REPEAT-4,PERSONAL,2023-12-19,2028-11-22,76690.7,57331.66,9.35,60,IL,BUSINESS_EXPANSION,C,1 year,$75k-$100k,LATE_30,52,ApexServicing,2024-02-17,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11304,BW-08270910-11304,PERSONAL,2023-12-01,2026-11-15,17012.4,3380.09,8.46,36,NC,HOME_PURCHASE,C,1 year,<$25k,LATE_90,114,DeltaServicing,2024-01-30,2026-08-27,NULL,SERVICER_CSV,,
LN-08270910-11305,BW-08270910-11305,COMMERCIAL,2023-07-26,2026-07-10,186019.49,39338.25,12.91,36,WA,DEBT_CONSOLIDATION,D,10+ years,$50k-$75k,LATE_60,73,GammaServicing,2023-09-24,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11306,BW-08270910-11306,STUDENT,2023-07-03,2033-05-11,126893.12,19647.14,11.87,120,TX,AUTO_PURCHASE,E,1 year,$25k-$50k,DEFAULT,174,ApexServicing,2023-09-01,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-11307,BW-08270910-11307,COMMERCIAL,2023-02-15,2052-09-10,37666.6,20775.09,8.32,360,NC,BUSINESS_EXPANSION,C,1 year,$100k+,LATE_90,98,DeltaServicing,2023-04-16,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11308,BW-08270910-11308,STUDENT,2023-01-30,2025-01-19,15000.0,28500.0,18.01,24,WA,HOME_PURCHASE,D,10+ years,$50k-$75k,CLOSED,0,DeltaServicing,2023-03-31,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11309,BW-08270910-11309,COMMERCIAL,2023-05-17,2033-03-25,293422.86,131898.49,15.42,120,CA,BUSINESS_EXPANSION,F,< 1 year,$75k-$100k,DEFAULT,154,GammaServicing,2023-07-16,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-353,VENDOR-TAG-25
,BW-08270910-11310,MORTGAGE,2023-08-04,2027-07-14,275440.41,205081.23,16.07,48,TX,EDUCATION,E,10+ years,<$25k,LATE_60,73,DeltaServicing,2023-10-03,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11311,BW-08270910-11311,PERSONAL,2023-06-29,2025-06-18,166972.48,45000.0,17.96,24,WA,EDUCATION,F,1 year,$75k-$100k,CLOSED,105,DeltaServicing,2023-08-28,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-94
LN-08270910-11312,BW-08270910-11312,PERSONAL,2023-07-07,2025-06-26,145106.61,72864.2,12.51,24,NC,DEBT_CONSOLIDATION,A,10+ years,<$25k,CLOSED,0,GammaServicing,2023-09-05,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11313,BW-08270910-11313,STUDENT,2023-01-05,2032-11-13,240333.81,150073.61,5.26,120,TX,DEBT_CONSOLIDATION,A,2 years,$25k-$50k,CLOSED,0,BetaServicing,2023-03-06,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-23
LN-08270910-11314,BW-08270910-11314,AUTO,2023-11-23,2028-10-27,142096.37,32488.34,9.6,60,IL,HOME_PURCHASE,D,10+ years,$75k-$100k,LATE_30,54,ApexServicing,2024-01-22,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11315,BW-08270910-11315,MORTGAGE,2023-12-09,2033-10-17,43518.02,22927.44,15.27,120,FL,EDUCATION,F,< 1 year,<$25k,CURRENT,0,DeltaServicing,2024-02-07,2026-08-27,VERIFIED,SERVICER_CSV,EXT-RISK-166,
LN-08270910-11316,BW-08270910-11316,MORTGAGE,2023-05-08,2033-03-16,15000.0,28500.0,15.65,120,WA,AUTO_PURCHASE,C,5 years,$50k-$75k,DEFAULT,148,BetaServicing,2023-07-07,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-11317,BW-08270910-10598,PERSONAL,INVALID_DATE,2028-04-04,198778.9,24299.24,11.48,60,NC,AUTO_PURCHASE,E,< 1 year,<$25k,LATE_90,112,BetaServicing,2023-06-30,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11318,BW-08270910-11318,STUDENT,2023-09-15,2053-04-10,166214.85,45000.0,5.4,360,NY,HOME_PURCHASE,E,< 1 year,$100k+,CLOSED,0,GammaServicing,2023-11-14,2026-08-27,VERIFIED,SERVICER_CSV,,
LN-08270910-11319,BW-08270910-11319,PERSONAL,2023-10-11,2025-09-30,141870.06,41205.51,11.83,24,WA,BUSINESS_EXPANSION,C,1 year,<$25k,CURRENT,0,BetaServicing,2023-12-10,2026-08-27,VERIFIED,SERVICER_CSV,,
LN-08270910-11320,BW-08270910-11320,STUDENT,2023-09-26,2027-09-05,42508.35,7578.49,9.56,48,GA,EDUCATION,F,2 years,<$25k,LATE_60,69,BetaServicing,2023-11-25,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11321,BW-08270910-11321,STUDENT,2023-10-25,2026-10-09,293196.05,187913.32,6.99,36,OH,AUTO_PURCHASE,F,1 year,$25k-$50k,LATE_90,103,GammaServicing,2023-12-24,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-11322,BW-08270910-11322,COMMERCIAL,2023-11-30,2026-11-14,229236.51,146492.82,17.89,36,CA,BUSINESS_EXPANSION,E,5 years,$75k-$100k,CLOSED,0,BetaServicing,2024-01-29,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-11323,BW-08270910-11323,MORTGAGE,2023-09-23,2028-08-27,151760.99,72267.98,12.98,60,XX1,BUSINESS_EXPANSION,A,< 1 year,$25k-$50k,DEFAULT,122,ApexServicing,2023-11-22,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-28
LN-08270910-11324,BW-08270910-11324,COMMERCIAL,2023-03-31,2026-03-15,57568.88,43247.11,16.9,36,NC,HOME_PURCHASE,A,1 year,$50k-$75k,CLOSED,0,DeltaServicing,2023-05-30,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-18
