loan_id,promissory_note_present,id_proof_present,income_verification_present,document_verification_status,uploaded_at,legacy_servicer_code,ocr_confidence_score
LN-08270910-11062,FALSE,FALSE,FALSE,MISSING,2023-01-25,,
LN-08270910-11063,FALSE,FALSE,TRUE,PENDING,2023-05-28,,
LN-08270910-11064,,,,PENDING,2023-12-18,,
LN-08270910-11065,FALSE,TRUE,FALSE,PENDING,2023-11-24,,
LN-08270910-11066,,TRUE,TRUE,PENDING,2023-04-11,,
LN-08270910-11067,FALSE,FALSE,FALSE,MISSING,2023-03-05,,
LN-08270910-11068,FALSE,FALSE,TRUE,PENDING,2023-06-25,,
LN-08270910-11069,,,,PENDING,2023-04-07,,0.57
LN-08270910-11070,TRUE,FALSE,FALSE,PENDING,2023-03-03,,
LN-08270910-11071,,FALSE,FALSE,PENDING,2023-09-08,,
LN-08270910-11072,TRUE,TRUE,TRUE,VERIFIED,2023-06-01,,
LN-08270910-11073,TRUE,,TRUE,PENDING,2023-06-20,,0.76
LN-08270910-11074,,TRUE,,PENDING,2023-06-02,,
LN-08270910-11075,TRUE,,,PENDING,2023-11-06,,
LN-08270910-11076,FALSE,FALSE,FALSE,PENDING,2023-11-03,LEGACY-CODE-2014,
LN-08270910-11077,,,,PENDING,2023-10-22,,0.52
LN-08270910-11078,TRUE,TRUE,TRUE,VERIFIED,2023-06-07,,
LN-08270910-11079,FALSE,,FALSE,PENDING,2023-05-29,,
LN-08270910-11080,,,TRUE,PENDING,2023-03-20,,
LN-08270910-11081,FALSE,TRUE,FALSE,PENDING,2023-07-31,,0.67
LN-08270910-11082,,,FALSE,PENDING,2023-06-30,,0.89
LN-08270910-11083,,,,PENDING,2023-02-09,LEGACY-CODE-2593,
LN-08270910-11084,FALSE,FALSE,TRUE,PENDING,2023-12-28,,
LN-08270910-11085,TRUE,TRUE,TRUE,VERIFIED,05-10-2024,,
LN-08270910-11086,TRUE,TRUE,TRUE,PENDING,2023-01-17,LEGACY-CODE-3645,0.7
LN-08270910-11087,TRUE,FALSE,TRUE,PENDING,2023-07-30,,
LN-08270910-11088,TRUE,TRUE,TRUE,VERIFIED,2023-11-16,,0.58
LN-08270910-11089,TRUE,TRUE,TRUE,VERIFIED,2023-04-02,,
LN-08270910-11090,TRUE,,,PENDING,2023-02-17,,
LN-08270910-11091,,FALSE,,PENDING,2023-06-21,,0.83
LN-08270910-11092,TRUE,TRUE,TRUE,VERIFIED,2023-01-31,,
LN-08270910-11093,FALSE,FALSE,,PENDING,2023-08-29,LEGACY-CODE-1398,
LN-08270910-11094,FALSE,TRUE,FALSE,PENDING,2023-02-27,,
LN-08270910-11095,TRUE,TRUE,TRUE,VERIFIED,2023-09-09,,
LN-08270910-11096,FALSE,,,PENDING,2023-02-01,,
LN-08270910-11097,TRUE,TRUE,FALSE,PENDING,2023-11-18,,
LN-08270910-11098,,FALSE,FALSE,PENDING,2024.05.10,,
LN-08270910-11099,,FALSE,TRUE,PENDING,2024-05-10,LEGACY-CODE-8608,0.74
LN-08270910-11100,TRUE,FALSE,TRUE,PENDING,2023-11-04,,
LN-08270910-11101,,,,PENDING,2023-01-25,LEGACY-CODE-1594,
LN-08270910-11102,FALSE,FALSE,FALSE,PENDING,2023-08-14,,0.84
LN-08270910-11103,,TRUE,FALSE,PENDING,2023-01-11,,
LN-08270910-10963,FALSE,FALSE,FALSE,PENDING,2023-06-09,LEGACY-CODE-7092,
LN-08270910-11105,FALSE,,FALSE,PENDING,2023-09-05,,
LN-08270910-11106,FALSE,TRUE,FALSE,PENDING,2023-01-28,,
LN-08270910-11107,TRUE,FALSE,FALSE,PENDING,2023-05-29,,
LN-08270910-11108,TRUE,FALSE,,PENDING,2023-01-31,,
LN-08270910-11109,FALSE,TRUE,FALSE,PENDING,2023-12-04,,
LN-08270910-11110,FALSE,FALSE,TRUE,PENDING,2023-08-24,,
LN-08270910-11111,TRUE,FALSE,TRUE,PENDING,2023-06-25,,
LN-08270910-11112,TRUE,TRUE,TRUE,VERIFIED,2023-05-30,,0.66
LN-08270910-10414,FALSE,,TRUE,PENDING,2023-12-06,,
LN-08270910-11114,FALSE,FALSE,FALSE,MISSING,2023-10-17,,
LN-08270910-11115,TRUE,FALSE,FALSE,PENDING,2023-01-12,,
LN-08270910-11116,TRUE,TRUE,TRUE,VERIFIED,2023-12-17,LEGACY-CODE-2301,
LN-08270910-11117,,TRUE,TRUE,PENDING,2023-03-22,,
LN-08270910-11118,TRUE,FALSE,FALSE,PENDING,2023-01-18,,0.54
LN-08270910-11119,,TRUE,,PENDING,2023-06-24,,
LN-08270910-11120,TRUE,FALSE,TRUE,PENDING,2023-03-28,LEGACY-CODE-2412,
LN-08270910-11121,FALSE,TRUE,TRUE,PENDING,2023-10-23,,0.84
LN-08270910-11122,,,FALSE,PENDING,2023-07-29,,
LN-08270910-11123,FALSE,TRUE,FALSE,PENDING,2023-09-02,,
LN-08270910-11124,TRUE,TRUE,TRUE,VERIFIED,2023-02-08,,
LN-08270910-11125,TRUE,FALSE,TRUE,PENDING,2023-04-24,LEGACY-CODE-9619,0.64
LN-08270910-11126,,,FALSE,PENDING,2023-11-08,,
LN-08270910-11126,,,FALSE,INCOMPLETE,2023-11-08,,
LN-08270910-11127,,TRUE,TRUE,PENDING,2023-05-24,,
LN-08270910-11128,FALSE,TRUE,TRUE,PENDING,2023-10-31,,
LN-08270910-11129,TRUE,FALSE,,PENDING,2023-04-20,LEGACY-CODE-7959,
LN-08270910-11130,FALSE,TRUE,TRUE,PENDING,2023-09-09,,
LN-08270910-11131,,,FALSE,PENDING,2023-05-02,,
LN-08270910-11132,TRUE,,FALSE,PENDING,2023-05-16,,
LN-08270910-11133,FALSE,FALSE,FALSE,PENDING,2023-02-23,,0.97
LN-08270910-11134,TRUE,FALSE,,PENDING,2023-05-25,,0.88
LN-08270910-11135,,FALSE,FALSE,PENDING,2023-04-07,,0.98
LN-08270910-11136,FALSE,TRUE,FALSE,PENDING,2023-08-04,,
LN-08270910-11138,TRUE,FALSE,FALSE,PENDING,2023-06-12,,
LN-08270910-11139,TRUE,TRUE,FALSE,PENDING,2023-04-18,,
LN-08270910-11139,TRUE,TRUE,FALSE,INCOMPLETE,2023-04-18,,
LN-08270910-11140,TRUE,FALSE,TRUE,PENDING,2023-07-21,,
LN-08270910-11141,,TRUE,TRUE,PENDING,2023-06-13,LEGACY-CODE-9300,
LN-08270910-11142,FALSE,TRUE,,PENDING,2023-06-08,,
LN-08270910-11143,FALSE,TRUE,FALSE,PENDING,2023-08-26,,
LN-08270910-11144,TRUE,TRUE,TRUE,VERIFIED,2023-11-01,,
LN-08270910-11145,FALSE,TRUE,,PENDING,2023-11-12,,
LN-08270910-11146,TRUE,TRUE,TRUE,VERIFIED,2023-11-23,LEGACY-CODE-9715,
LN-08270910-11147,TRUE,,FALSE,PENDING,2023-07-10,,0.56
LN-08270910-11148,TRUE,TRUE,TRUE,VERIFIED,2023-05-04,,0.82
LN-08270910-11149,TRUE,TRUE,TRUE,VERIFIED,2023-09-07,,
LN-08270910-11150,,TRUE,FALSE,PENDING,2023-06-22,,
LN-08270910-11151,FALSE,FALSE,FALSE,PENDING,2023-07-01,LEGACY-CODE-7247,
LN-08270910-11152,FALSE,FALSE,FALSE,PENDING,2023-08-28,,
LN-08270910-11153,TRUE,,,PENDING,2023-09-23,,
LN-08270910-11154,TRUE,TRUE,TRUE,PENDING,2023-02-07,LEGACY-CODE-3324,0.54
LN-08270910-11156,,,,PENDING,2023-01-16,,
LN-08270910-11157,,FALSE,TRUE,PENDING,2023-09-24,,
LN-08270910-11158,,TRUE,,PENDING,2023-05-19,,
LN-08270910-11159,TRUE,,FALSE,PENDING,2023-11-07,,
LN-08270910-11160,TRUE,,TRUE,PENDING,2023-12-30,,
LN-08270910-11161,FALSE,,,PENDING,2023-06-23,,0.92
LN-08270910-11162,,,,PENDING,2023-10-25,,
LN-08270910-11163,TRUE,FALSE,TRUE,PENDING,2023-05-25,,0.79
LN-08270910-11164,,TRUE,TRUE,PENDING,2023-08-18,,
LN-08270910-11165,,FALSE,,PENDING,2023-04-27,,
LN-08270910-11166,FALSE,TRUE,,PENDING,2023-05-07,,
LN-08270910-11166,FALSE,TRUE,,INCOMPLETE,2023-05-07,,
LN-08270910-11167,FALSE,FALSE,TRUE,PENDING,2023-05-31,,
LN-08270910-11168,FALSE,TRUE,FALSE,PENDING,INVALID_DATE,,
LN-08270910-11169,FALSE,,TRUE,PENDING,2023-03-30,LEGACY-CODE-6179,
LN-08270910-11170,TRUE,,,PENDING,2023-05-30,,
LN-08270910-11171,TRUE,,TRUE,PENDING,2024-05-10,LEGACY-CODE-5833,
LN-08270910-11172,,FALSE,TRUE,PENDING,2023-03-14,,
LN-08270910-11173,,TRUE,FALSE,PENDING,2023-11-25,,
LN-08270910-11174,FALSE,,FALSE,PENDING,2023-03-28,,
LN-08270910-11175,,,FALSE,PENDING,2023-01-07,,
LN-08270910-11176,,,FALSE,PENDING,05-10-2024,LEGACY-CODE-9280,
LN-08270910-11177,,TRUE,,PENDING,2023-02-25,,
LN-08270910-11178,FALSE,,,PENDING,2023-11-12,,
LN-08270910-11179,FALSE,FALSE,FALSE,PENDING,2023-03-06,,
LN-08270910-11180,TRUE,,,PENDING,2023-04-14,LEGACY-CODE-2119,0.92
LN-08270910-11181,TRUE,,TRUE,PENDING,15/01/2023,LEGACY-CODE-9592,
LN-08270910-11182,,TRUE,,PENDING,2023-11-26,,0.86
LN-08270910-11183,TRUE,TRUE,TRUE,VERIFIED,2023-09-10,,
LN-08270910-11184,,FALSE,FALSE,PENDING,2023-04-03,LEGACY-CODE-1307,0.89
LN-08270910-11185,FALSE,TRUE,,PENDING,2023-01-09,,
LN-08270910-11186,TRUE,FALSE,TRUE,PENDING,2023-11-05,,0.85
LN-08270910-10747,FALSE,,FALSE,PENDING,2023-02-13,,
LN-08270910-11188,,FALSE,,PENDING,2023-06-09,,
LN-08270910-11189,FALSE,TRUE,,PENDING,2023-07-29,LEGACY-CODE-8952,
LN-08270910-11190,TRUE,TRUE,FALSE,PENDING,2023-08-15,,
LN-08270910-11191,TRUE,FALSE,FALSE,PENDING,2023-05-20,,
LN-08270910-11192,,,,PENDING,2023-02-12,,
LN-08270910-11193,FALSE,TRUE,,PENDING,2023-08-26,,
LN-08270910-11194,FALSE,FALSE,,PENDING,2023-07-08,,
LN-08270910-11195,,FALSE,,PENDING,2023-08-04,,
LN-08270910-11196,TRUE,,TRUE,PENDING,2023-03-27,LEGACY-CODE-8866,
LN-08270910-11197,TRUE,TRUE,TRUE,VERIFIED,2023-08-12,,
LN-08270910-11198,TRUE,FALSE,FALSE,PENDING,2023-01-24,,
LN-08270910-11199,FALSE,TRUE,,PENDING,2023-09-30,LEGACY-CODE-9582,
LN-08270910-11200,,FALSE,FALSE,PENDING,2023-08-28,,
LN-08270910-11201,FALSE,,TRUE,PENDING,2023-04-18,,
LN-08270910-11202,TRUE,TRUE,,PENDING,2023-06-01,,
LN-08270910-11203,TRUE,FALSE,,PENDING,2023-10-08,,0.91
LN-08270910-11204,FALSE,,TRUE,PENDING,2023-03-11,,
LN-08270910-11205,FALSE,,,PENDING,2023-01-12,,
LN-08270910-11206,,FALSE,,PENDING,2023-02-23,,
LN-08270910-11207,TRUE,TRUE,TRUE,VERIFIED,2023-11-24,,
LN-08270910-11208,,,TRUE,PENDING,2023-08-19,,
LN-08270910-11209,,TRUE,TRUE,PENDING,2023-06-14,LEGACY-CODE-7689,
LN-08270910-11210,TRUE,,TRUE,PENDING,2023-11-08,,
LN-08270910-11211,TRUE,TRUE,FALSE,PENDING,2023-11-17,,0.9
LN-08270910-11212,TRUE,TRUE,TRUE,VERIFIED,2023-07-21,,
LN-08270910-11213,FALSE,,TRUE,PENDING,2023-10-07,,
LN-08270910-11214,FALSE,FALSE,,PENDING,2023-01-19,,
LN-08270910-11215,TRUE,,TRUE,PENDING,2023-07-18,,
LN-08270910-10847,TRUE,TRUE,TRUE,VERIFIED,2023-02-24,,
LN-08270910-11217,TRUE,FALSE,TRUE,PENDING,2023-12-10,LEGACY-CODE-6467,
LN-08270910-11218,TRUE,FALSE,,PENDING,2023-03-29,,
LN-08270910-11219,FALSE,,TRUE,PENDING,2024.05.10,,
LN-08270910-11220,,FALSE,FALSE,PENDING,2023-03-18,,
LN-08270910-11221,TRUE,TRUE,TRUE,PENDING,2023-11-14,,
LN-08270910-11222,TRUE,TRUE,TRUE,VERIFIED,2023-05-15,,
LN-08270910-11223,TRUE,FALSE,TRUE,PENDING,2023-02-22,,0.87
LN-08270910-11224,,TRUE,,PENDING,2023-08-16,,
LN-08270910-11225,,,TRUE,PENDING,2023-02-09,LEGACY-CODE-2864,
LN-08270910-11226,FALSE,TRUE,,PENDING,2023-10-13,,
LN-08270910-11227,TRUE,TRUE,TRUE,VERIFIED,2023-05-25,,
LN-08270910-11228,,,FALSE,PENDING,2023-03-08,,
LN-08270910-11229,FALSE,TRUE,,PENDING,2023-12-25,LEGACY-CODE-8833,
LN-08270910-11230,FALSE,TRUE,FALSE,PENDING,2023-12-21,LEGACY-CODE-6903,
LN-08270910-11231,FALSE,TRUE,,PENDING,2023-07-19,,0.53
LN-08270910-11232,FALSE,FALSE,FALSE,PENDING,2023-02-21,,
LN-08270910-11233,,TRUE,FALSE,PENDING,2023-11-13,,
LN-08270910-11234,TRUE,FALSE,,PENDING,2023-05-27,,
LN-08270910-11235,FALSE,FALSE,,PENDING,2023-02-25,,
LN-08270910-11236,TRUE,,FALSE,PENDING,2023-11-21,,
LN-08270910-11237,TRUE,FALSE,TRUE,PENDING,2023-09-05,,
LN-08270910-11238,FALSE,FALSE,FALSE,PENDING,2023-04-25,,
LN-08270910-11239,TRUE,FALSE,FALSE,PENDING,2023-01-19,,
LN-08270910-11240,TRUE,TRUE,TRUE,VERIFIED,2023-07-26,,
LN-08270910-11241,FALSE,FALSE,,PENDING,2023-07-11,,
LN-08270910-11242,,TRUE,TRUE,PENDING,2023-08-12,LEGACY-CODE-3943,
LN-08270910-11243,TRUE,TRUE,,PENDING,2023-09-18,,
LN-08270910-11244,FALSE,,TRUE,PENDING,2023-12-07,LEGACY-CODE-5114,0.87
LN-08270910-11245,TRUE,TRUE,TRUE,VERIFIED,2023-03-06,,
LN-08270910-11246,FALSE,FALSE,,PENDING,2023-04-28,,
LN-08270910-11247,,,FALSE,PENDING,2023-12-04,,
LN-08270910-11248,TRUE,FALSE,,PENDING,2023-02-07,,
LN-08270910-11248,TRUE,FALSE,,INCOMPLETE,2023-02-07,,
LN-08270910-11249,,FALSE,FALSE,PENDING,2023-11-26,,
LN-08270910-11250,TRUE,TRUE,FALSE,PENDING,2023-01-12,,
LN-08270910-11251,FALSE,TRUE,TRUE,PENDING,2023-10-08,,0.65
LN-08270910-11252,,,FALSE,PENDING,2023-12-22,,0.85
LN-08270910-11253,,,,PENDING,2023-01-12,,
LN-08270910-11254,TRUE,FALSE,,PENDING,2023-08-28,,
LN-08270910-11255,FALSE,FALSE,FALSE,NULL,2023-09-17,,
LN-08270910-11256,FALSE,,TRUE,PENDING,2023-08-19,,
LN-08270910-11257,TRUE,TRUE,TRUE,VERIFIED,2023-11-25,,
LN-08270910-11258,FALSE,FALSE,TRUE,PENDING,2023-03-17,LEGACY-CODE-2021,
LN-08270910-11259,TRUE,FALSE,TRUE,PENDING,2024-13-45,LEGACY-CODE-8045,
LN-08270910-11260,FALSE,TRUE,TRUE,PENDING,2023-09-01,,0.91
LN-08270910-11261,FALSE,FALSE,,PENDING,2023-05-17,,0.95
LN-08270910-11262,,TRUE,FALSE,PENDING,2023-06-01,,
LN-08270910-11263,FALSE,FALSE,,PENDING,2023-02-26,LEGACY-CODE-4303,
LN-08270910-11264,TRUE,TRUE,TRUE,VERIFIED,2023-09-27,,0.83
LN-08270910-11265,TRUE,FALSE,FALSE,PENDING,2023-09-04,,
LN-08270910-11266,FALSE,,,PENDING,2023-08-16,,
LN-08270910-11226,FALSE,TRUE,,PENDING,2023-11-12,,
LN-08270910-11269,,TRUE,,PENDING,2023-06-29,,
LN-08270910-11271,,FALSE,,PENDING,2023-07-17,,
LN-08270910-11272,,,FALSE,PENDING,2023-11-11,,
LN-08270910-11273,FALSE,TRUE,,PENDING,2023-09-21,,
LN-08270910-11274,FALSE,TRUE,FALSE,PENDING,2023-05-05,,0.71
LN-08270910-11275,TRUE,TRUE,TRUE,PENDING,2023-10-02,,
LN-08270910-11276,TRUE,,FALSE,PENDING,15/01/2023,LEGACY-CODE-6892,
LN-08270910-11277,TRUE,,TRUE,PENDING,2023-09-03,,
LN-08270910-11278,TRUE,,FALSE,PENDING,2023-08-01,,
LN-08270910-11279,FALSE,FALSE,,PENDING,2023-11-19,,
LN-08270910-11280,FALSE,TRUE,TRUE,PENDING,2023-06-16,,
LN-08270910-11281,,TRUE,,PENDING,2023-09-30,,
,FALSE,TRUE,TRUE,PENDING,2023-04-18,LEGACY-CODE-3410,
LN-08270910-11283,TRUE,,FALSE,PENDING,2023-05-30,,
LN-08270910-11284,TRUE,TRUE,TRUE,PENDING,2023-05-09,,
LN-08270910-11285,,,,PENDING,2023-08-30,,
LN-08270910-11286,TRUE,TRUE,TRUE,PENDING,2023-04-27,,0.93
LN-08270910-11287,TRUE,,FALSE,PENDING,2023-09-09,,
LN-08270910-11288,FALSE,,FALSE,PENDING,2023-12-17,LEGACY-CODE-7438,
LN-08270910-11289,,FALSE,TRUE,PENDING,2023-10-02,,
LN-08270910-11290,TRUE,TRUE,TRUE,VERIFIED,2023-04-18,,
LN-08270910-11291,FALSE,FALSE,FALSE,NULL,2023-05-26,LEGACY-CODE-5424,
LN-08270910-11292,TRUE,TRUE,TRUE,VERIFIED,2023-12-04,,0.9
LN-08270910-11293,TRUE,,,PENDING,2023-04-23,LEGACY-CODE-5241,
LN-08270910-11294,TRUE,TRUE,,PENDING,2023-09-20,LEGACY-CODE-4985,
LN-08270910-11295,FALSE,,FALSE,PENDING,2023-09-03,,
LN-08270910-11296,,,TRUE,PENDING,2023-06-10,,
LN-08270910-11297,FALSE,TRUE,FALSE,PENDING,2023-06-17,LEGACY-CODE-9772,0.98
LN-08270910-11298,TRUE,,,PENDING,2023-08-03,,
LN-08270910-11299,FALSE,FALSE,FALSE,PENDING,2023-01-29,,
LN-08270910-11299,FALSE,FALSE,FALSE,INCOMPLETE,2023-01-29,,
LN-08270910-11300,,TRUE,,PENDING,2023-04-10,,
LN-08270910-11301,TRUE,TRUE,,PENDING,2023-02-09,,
LN-08270910-11302,TRUE,FALSE,FALSE,PENDING,2023-07-06,,
LN-08270910-11303,,,,PENDING,2023-12-19,,
LN-08270910-11304,FALSE,FALSE,FALSE,NULL,2023-12-01,LEGACY-CODE-7698,
LN-08270910-11305,TRUE,,TRUE,PENDING,2023-07-26,,0.94
LN-08270910-11306,,,,PENDING,2023-07-03,,
LN-08270910-11307,FALSE,FALSE,FALSE,PENDING,2023-02-15,,
LN-08270910-11308,FALSE,TRUE,,PENDING,2023-01-30,LEGACY-CODE-5378,
LN-08270910-11309,TRUE,,FALSE,PENDING,2023-05-17,,
LN-08270910-11311,FALSE,,FALSE,PENDING,2023-06-29,,0.9
LN-08270910-11312,FALSE,,FALSE,PENDING,2023-07-07,LEGACY-CODE-1371,
LN-08270910-11313,TRUE,FALSE,TRUE,PENDING,2023-01-05,LEGACY-CODE-2895,
LN-08270910-11314,TRUE,FALSE,FALSE,PENDING,2023-11-23,,
LN-08270910-11315,TRUE,TRUE,TRUE,VERIFIED,2023-12-09,LEGACY-CODE-3789,
LN-08270910-11316,,TRUE,FALSE,PENDING,2023-05-08,LEGACY-CODE-4666,
LN-08270910-11317,FALSE,FALSE,FALSE,PENDING,INVALID_DATE,LEGACY-CODE-7023,
LN-08270910-11318,TRUE,TRUE,TRUE,VERIFIED,2023-09-15,,
LN-08270910-11319,TRUE,TRUE,TRUE,VERIFIED,2023-10-11,,
LN-08270910-11320,TRUE,FALSE,,PENDING,2023-09-26,LEGACY-CODE-9191,
LN-08270910-11321,,FALSE,FALSE,PENDING,2023-10-25,LEGACY-CODE-8832,0.75
LN-08270910-11322,TRUE,,TRUE,PENDING,2023-11-30,,
LN-08270910-11323,,TRUE,FALSE,PENDING,2023-09-23,,
LN-08270910-11324,TRUE,,TRUE,PENDING,2023-03-31,LEGACY-CODE-2047,0.7
LN-08270910-11325,TRUE,TRUE,TRUE,VERIFIED,2023-11-23,LEGACY-CODE-7932,
LN-08270910-11326,TRUE,TRUE,TRUE,PENDING,2023-10-23,,
LN-08270910-11327,TRUE,TRUE,TRUE,VERIFIED,2023-09-07,,0.89
LN-08270910-11172,TRUE,TRUE,TRUE,VERIFIED,2023-10-14,LEGACY-CODE-2354,
LN-08270910-11329,TRUE,TRUE,,PENDING,2023-07-15,,
LN-08270910-11330,,,FALSE,PENDING,2023-08-24,,0.9
LN-08270910-11331,TRUE,FALSE,,PENDING,2023-05-23,,
LN-08270910-11332,,FALSE,FALSE,PENDING,2023-03-11,,
LN-08270910-11333,TRUE,TRUE,TRUE,VERIFIED,2024-05-10,LEGACY-CODE-9278,
LN-08270910-11334,FALSE,FALSE,TRUE,PENDING,2023-12-03,,
LN-08270910-11335,,TRUE,,PENDING,2023-08-18,LEGACY-CODE-1327,0.57
LN-08270910-11336,,TRUE,,PENDING,INVALID_DATE,LEGACY-CODE-1230,
LN-08270910-11337,,TRUE,FALSE,PENDING,2023-04-29,,
LN-08270910-11338,FALSE,,FALSE,PENDING,2023-09-04,,
LN-08270910-11339,TRUE,,,PENDING,2023-02-04,,0.51
LN-08270910-11340,TRUE,TRUE,TRUE,VERIFIED,2023-10-14,,
LN-08270910-11341,,TRUE,FALSE,PENDING,2023-07-11,LEGACY-CODE-9584,
LN-08270910-11342,,FALSE,TRUE,PENDING,2023-03-24,,
LN-08270910-11343,FALSE,TRUE,TRUE,PENDING,2023-10-16,,
LN-08270910-11344,TRUE,,TRUE,PENDING,2023-12-18,,
LN-08270910-11345,TRUE,TRUE,TRUE,PENDING,2023-09-25,,
LN-08270910-11346,,FALSE,,PENDING,2023-01-27,,
LN-08270910-11347,,TRUE,TRUE,PENDING,2023-12-25,,
LN-08270910-11348,FALSE,TRUE,,PENDING,2023-07-20,,0.77
LN-08270910-11349,,FALSE,FALSE,PENDING,2024-05-10,,
LN-08270910-11350,TRUE,TRUE,TRUE,VERIFIED,2023-06-29,,
LN-08270910-11351,FALSE,,FALSE,PENDING,2023-08-29,,
LN-08270910-11352,TRUE,FALSE,FALSE,PENDING,2023-12-18,,0.83
LN-08270910-11353,FALSE,TRUE,TRUE,PENDING,2023-08-21,,
LN-08270910-11354,TRUE,,,PENDING,2023-07-01,,
LN-08270910-11355,,FALSE,,PENDING,2023-07-06,,0.92
LN-08270910-11356,FALSE,FALSE,,PENDING,2023-09-21,,
LN-08270910-11357,TRUE,FALSE,TRUE,PENDING,2023-08-01,,
LN-08270910-11358,TRUE,TRUE,,PENDING,2023-12-21,LEGACY-CODE-1676,
LN-08270910-11359,FALSE,FALSE,FALSE,NULL,2023-07-09,LEGACY-CODE-9747,
LN-08270910-11360,FALSE,,TRUE,PENDING,2023-09-20,,0.56
LN-08270910-11361,TRUE,,,PENDING,2023-11-01,,
LN-08270910-11362,FALSE,FALSE,TRUE,PENDING,2023-05-10,,
LN-08270910-11363,FALSE,TRUE,,PENDING,2023-05-11,,
LN-08270910-11364,TRUE,TRUE,FALSE,PENDING,2023-10-18,,0.85
LN-08270910-11365,TRUE,FALSE,,PENDING,2023-03-16,LEGACY-CODE-4582,
LN-08270910-11366,TRUE,TRUE,TRUE,VERIFIED,2023-02-16,,0.92
LN-08270910-11367,FALSE,,,PENDING,2023-11-30,,
LN-08270910-11368,FALSE,TRUE,,PENDING,2023-02-07,LEGACY-CODE-4528,
LN-08270910-11369,FALSE,FALSE,FALSE,MISSING,2023-06-21,,0.71
LN-08270910-11370,FALSE,TRUE,FALSE,PENDING,2023-02-12,,
LN-08270910-11371,TRUE,TRUE,TRUE,VERIFIED,2023-06-08,,
LN-08270910-11372,,TRUE,FALSE,PENDING,2023-02-20,LEGACY-CODE-8893,
LN-08270910-11373,TRUE,TRUE,TRUE,VERIFIED,2023-02-16,,
LN-08270910-11374,TRUE,TRUE,TRUE,VERIFIED,2023-06-24,LEGACY-CODE-3853,
LN-08270910-11375,FALSE,,TRUE,PENDING,2023-12-23,,
LN-08270910-11376,TRUE,TRUE,TRUE,VERIFIED,2023-09-16,,
LN-08270910-11377,FALSE,FALSE,FALSE,PENDING,2023-01-29,,
LN-08270910-11378,TRUE,TRUE,TRUE,PENDING,2023-09-06,,
LN-08270910-11379,FALSE,,TRUE,PENDING,2023-04-08,,
LN-08270910-11380,TRUE,TRUE,TRUE,VERIFIED,2023-04-21,,0.87
LN-08270910-11381,TRUE,FALSE,FALSE,PENDING,2023-12-30,LEGACY-CODE-6188,0.58
LN-08270910-11382,TRUE,TRUE,TRUE,PENDING,2023-03-29,,
LN-08270910-11383,FALSE,TRUE,TRUE,PENDING,2023-07-30,,
LN-08270910-11384,FALSE,FALSE,FALSE,MISSING,2023-09-29,,
LN-08270910-11385,TRUE,,TRUE,PENDING,2023-01-14,,
LN-08270910-11386,TRUE,,FALSE,PENDING,2023-02-18,LEGACY-CODE-1858,
LN-08270910-11387,TRUE,FALSE,TRUE,PENDING,2023-02-12,,
LN-08270910-11388,TRUE,TRUE,TRUE,VERIFIED,2023-03-02,,
LN-08270910-11389,,TRUE,FALSE,PENDING,2023-04-20,LEGACY-CODE-5549,
LN-08270910-11390,TRUE,FALSE,FALSE,PENDING,2023-12-26,,0.73
LN-08270910-11391,,FALSE,TRUE,PENDING,2023-03-17,LEGACY-CODE-5003,
LN-08270910-11392,TRUE,TRUE,TRUE,VERIFIED,2023-06-30,,
LN-08270910-11393,,,TRUE,PENDING,2023-11-12,,
LN-08270910-11394,FALSE,,TRUE,PENDING,2023-07-28,,
LN-08270910-11395,FALSE,,,PENDING,2023-07-25,LEGACY-CODE-9933,
LN-08270910-11396,TRUE,FALSE,TRUE,PENDING,2023-12-28,,
LN-08270910-11396,TRUE,FALSE,TRUE,INCOMPLETE,2023-12-28,,
LN-08270910-11397,FALSE,FALSE,FALSE,MISSING,2023-04-03,,0.78
LN-08270910-11398,FALSE,FALSE,,PENDING,2023-01-02,,
LN-08270910-11399,,,FALSE,PENDING,2023-12-24,,
LN-08270910-11400,FALSE,FALSE,TRUE,PENDING,2023-10-16,,
LN-08270910-11401,TRUE,FALSE,FALSE,PENDING,2023-07-03,LEGACY-CODE-2117,
LN-08270910-11402,TRUE,FALSE,TRUE,PENDING,2023-08-05,,
LN-08270910-11403,TRUE,FALSE,FALSE,PENDING,2023-01-08,,
LN-08270910-11404,FALSE,TRUE,TRUE,PENDING,2023-02-23,,
LN-08270910-11405,FALSE,TRUE,TRUE,PENDING,2023-08-05,,
LN-08270910-11406,FALSE,TRUE,FALSE,PENDING,2023-07-09,,
LN-08270910-11407,,,,PENDING,2023-03-29,LEGACY-CODE-3304,
LN-08270910-11408,TRUE,TRUE,TRUE,VERIFIED,2023-04-20,,
LN-08270910-11409,TRUE,,TRUE,PENDING,2023-09-25,,
LN-08270910-11410,FALSE,,TRUE,PENDING,2023-11-25,LEGACY-CODE-3395,
LN-08270910-11411,FALSE,FALSE,,PENDING,2023-01-20,,
LN-08270910-11412,FALSE,,FALSE,PENDING,2023-10-15,LEGACY-CODE-6686,0.7
LN-08270910-11413,,,,PENDING,2023-01-22,LEGACY-CODE-2333,
LN-08270910-11414,FALSE,FALSE,FALSE,PENDING,2023-07-05,,0.61
LN-08270910-11415,,FALSE,FALSE,PENDING,2023-01-09,,0.98
